Recipe URL,Recipe Title,Description/Summary,Cover Image URL,Prep Time (minutes),Cook Time (minutes),Servings/Serves,Difficulty Level,Ingredients List,Step-by-Step Instructions,Calories,Protein,Carbs,Fat,Fiber,Cuisine Type,Meal Type,Tags,Rating (Average),Rating (Count)
https://www.delish.com/cooking/recipe-ideas/a39951906/chicken-tostadas-recipe/,Chicken Tostadas,"Our chicken tostadas recipe comes complete with homemade refried black beans, saucy shredded chicken, and plenty of toppings.","https://hips.hearstapps.com/hmg-prod/images/chicken-tostadas1-1652803318.jpg?crop=0.634xw:1.00xh;0.300xw,0&resize=1200:*",25,,4 servings,,"5 tbsp. neutral oil, divided; 1 large white onion, one-half finely chopped, one-half thinly sliced; 1 tsp. ground cumin; 3 tsp. kosher salt, divided; 1 tsp. freshly ground black pepper, divided; 2 (15.5-oz.) cans black beans, rinsed and drained; 2 c. low-sodium chicken broth, divided; 2 tbsp. fresh lime juice; 4 cloves garlic, finely chopped; 1 jalapeño, finely chopped (optional); 1 (4-oz.) can diced green chile peppers; 4 c. shredded rotisserie chicken; 1/2 c. chopped cilantro leaves, plus more for serving; 8 store-bought tostadas (deep-fried flat corn tortillas); 3 c. shredded romaine; 1 avocado, sliced; 1 c. crumbled queso fresco or cotija cheese; Lime wedges, for serving","In a large skillet over medium-high heat, heat 3 tbsp. oil. Add finely chopped onion, cumin, 1 1/2 tsp. salt, and 1 tsp. black pepper. Cook, stirring occasionally, until onion has softened, about 5 minutes. Add beans and 1 c. broth and cook, stirring occasionally, until most liquid has reduced, 5 to 7 minutes. Continue to cook, using a potato masher or fork to smash beans, until smooth, 3 to 5 minutes. Remove from heat and stir in lime juice.
Meanwhile, in a medium pot over medium heat, heat remaining 2 tbsp. oil. Add sliced onion and remaining 1 1/2 tsp. salt and 1 tsp. black pepper. Cover and cook, stirring occasionally, until onions have softened slightly, 3 to 5 minutes. Add garlic and jalapeño, if using, and cook, stirring, until fragrant, about 1 minute. Stir in green chiles and remaining 1 c. broth. Increase heat to medium-high and cook, stirring occasionally, until reduced by half, 5-7 minutes. Stir in chicken until warmed through. Remove from heat and stir in cilantro.
Top tostadas with bean mixture, chicken mixture, romaine, avocado, and queso fresco. Garnish with more cilantro. Serve with lime wedges alongside.",1337 Calories,69 g,85 g,75 g,21 g,,"easy chicken,weeknight meals,dinner,poultry","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Chicken Tostadas, contentId: 40029480-4640-4afd-a1c5-b9502bd4d29e, subsection: Recipes, collection: Dinners, dinner, easy chicken, poultry, weeknight meals, OCCASION: easy chicken, OCCASION: weeknight meals, CATEGORY: dinner, CATEGORY: poultry, TOTALTIME: 00:50:00, FILTERTIME: <1HR",5.0,3
https://www.delish.com/cooking/recipe-ideas/a39564289/classic-nicoise-salad-recipe/,Niçoise Salad,"A classic French recipe, this Niçoise salad is heavy on fresh, pickled, and cooked veggies, and plenty of tuna.","https://hips.hearstapps.com/vidthumb/images/nicoise-salad-index-64480a2a38ea1.jpg?crop=0.565xw:1.00xh;0.137xw,0&resize=1200:*",10,,4 servings,,"4 large eggs; 1/3 c. extra-virgin olive oil; 1 clove garlic, grated or finely chopped; 3 tbsp. sherry vinegar; 1 tbsp. Dijon mustard; 1 tsp. honey; 16 oz. oil-packed tuna, plus 2 tbsp. tuna oil; Kosher salt; Freshly ground black pepper; 1/2 lb. green beans, trimmed; 1/2 lb. small potatoes (such as Yukon Gold or red potatoes); 3 Persian cucumbers, sliced into 1/2"" rounds; 1/2 c. black olives (such as Kalamata); 8 oil-packed anchovy fillets (optional); 2 tbsp. capers, drained","In a medium bowl, prepare an ice bath. Fill a medium pot with water and bring to a boil, then reduce heat to medium and bring to a low boil. Using a spoon, carefully lower eggs into water. Cook 8 minutes. Using slotted spoon, transfer eggs to ice bath to cool. Remove pot with water from heat; set aside.
Meanwhile, in another medium bowl, whisk olive oil, garlic, vinegar, mustard, honey, and 2 tbsp. tuna oil; season with salt and pepper.
Discard used ice water and prepare a new ice bath. Return reserved pot of water to high heat, add a large pinch of salt, and bring to a boil. Add green beans and cook, stirring occasionally, until bright green and just tender, 3 to 5 minutes. Transfer to ice bath to cool, then transfer to a clean kitchen towel or paper towels. Pat green beans dry.
Add potatoes to boiling water and cook, stirring occasionally, until tender, about 15 minutes. Drain.
Peel and halve eggs. Halve potatoes. Drain remaining oil from tuna (reserving oil for another use, if desired) and break tuna into large flakes.
Divide eggs, green beans, potatoes, tuna, cucumbers, and olives among plates. Lay an anchovy fillet (if using) on each egg half. Top with capers and drizzle with dressing; season with salt and pepper. Serve with remaining dressing alongside.",1355 Calories,12 g,17 g,139 g,4 g,,"low sugar,picnic,spring,Summer,lunch,salad,side dish","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Niçoise Salad, contentId: 2293964f-6a6d-4355-acee-8fde2338f403, subsection: Recipes, collection: Healthy, collection: Summer Recipes, Summer, low sugar, lunch, picnic, salad, side dish, spring, NUTRITION: low sugar, OCCASION: picnic, OCCASION: spring, OCCASION: Summer, CATEGORY: lunch, CATEGORY: salad, CATEGORY: side dish, TOTALTIME: 00:50:00, FILTERTIME: <1HR",,
https://www.delish.com/cooking/recipe-ideas/a27510889/avocado-chicken-salad-recipe/,Avocado Chicken Salad,"Classic chicken salad gets a summer upgrade with diced avocado, corn, mango, cherry tomatoes, red onion, and a simple herby dressing.","https://hips.hearstapps.com/hmg-prod/images/chicken-avocado-salad-index-64f10398e3461.jpg?crop=0.502xw:1.00xh;0.249xw,0&resize=1200:*",25,,4 servings,,"1/4 c. lime juice; 1 tbsp. minced jalapeño; 2 tsp. honey; 3 tbsp. extra-virgin olive oil; 2 tbsp. freshly chopped cilantro; Kosher salt; Freshly ground black pepper; 2 boneless skinless chicken breasts, poached and cut into bite-sized pieces; 2 avocados, cubed; 1 small mango, cubed; 1 c. cherry tomatoes, quartered; 1/2 c. corn kernels, fresh or frozen; 1/4 c. red onion, thinly sliced","In a medium bowl, whisk lime juice, jalapeño, honey, and olive oil. Whisk in cilantro, then season with salt and pepper.
In a large bowl, combine chicken, avocado, mango, tomatoes, corn, and red onion. Pour on prepared dressing and gently toss until salad is coated in dressing, then season to taste with salt and pepper.",500 Calories,34 g,21 g,29 g,9 g,American,"gluten-free,healthy,heart-healthy,picnic,Summer,weeknight meals,dinner,lunch,poultry,salad","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Avocado Chicken Salad, contentId: 4ae47904-7c8d-4da5-ab61-0d017648f322, subsection: Recipes, collection: Summer Recipes, collection: Salads, collection: Chicken Recipes, American, Summer, dinner, gluten-free, healthy, heart-healthy, lunch, picnic, poultry, salad, weeknight meals, NUTRITION: gluten-free, NUTRITION: healthy, NUTRITION: heart-healthy, OCCASION: picnic, OCCASION: Summer, OCCASION: weeknight meals, CATEGORY: dinner, CATEGORY: lunch, CATEGORY: poultry, CATEGORY: salad, TOTALTIME: 00:30:00, FILTERTIME: <30MINS",4.75,4
https://www.delish.com/cooking/recipe-ideas/a46092645/sesame-tofu-and-broccoli-recipe/,Sesame Tofu Broccoli,"Crispy baked tofu is tossed with a sweet and savory, chili-spiked sesame sauce and crisp-tender broccoli for the easiest vegetarian weeknight meal.","https://hips.hearstapps.com/hmg-prod/images/del113023-sesame-tofu-broccoli-002-ab-web-index-6580803653557.jpg?crop=0.5xw:1xh;center,top&resize=1200:*",10,,4 servings,,"14 oz. extra-firm tofu; 2 small heads of broccoli; 2 scallions; 1 (1"") piece ginger, peeled; 2 garlic cloves, peeled; 3/4 c. low-sodium vegetable broth; 1/2 c. reduced-sodium soy sauce; 1/4 c. pure maple syrup; 2 tbsp. chili crisp; 2 tbsp. unseasoned rice vinegar; 2 tbsp. toasted sesame oil; 1 tbsp. plus 1/3 cup cornstarch, divided; 4 tbsp. neutral oil, divided; Kosher salt; Toasted sesame seeds and steamed white rice, for serving","Place 3 layers of paper towels or a clean kitchen towel on a plate. Place tofu on towels and cover with another 3 layers of towels or another clean kitchen towel. Place a heavy can or skillet on top of tofu to press moisture out, pouring off excess water and replacing towels as they get soaked, 30 to 45 minutes (you can do this with a tofu press if you have one).
Meanwhile, preheat oven to 425°. Cut broccoli heads into florets. Thinly slice scallions and separate green and white parts. Into a medium bowl or large measuring cup, grate ginger and garlic. Add white scallion parts, broth, soy sauce, maple syrup, chili crisp, vinegar, sesame oil, and 1 tablespoon cornstarch and whisk to combine.
Break tofu into rough 1"" pieces and transfer to a large bowl. Sprinkle with 1/2 teaspoon salt, drizzle with 1 tablespoon neutral oil, and gently toss tofu to coat. Sprinkle with remaining 1/3 cup cornstarch and gently toss until tofu is coated. Arrange on a parchment-lined baking sheet and drizzle with 2 tablespoons neutral oil.
Bake tofu, turning halfway through, until light brown and crisp, about 25 minutes.
When tofu has about 12 minutes remaining, in a large skillet or wok over medium-high heat, heat remaining 1 tablespoon neutral oil. Add broccoli; season with salt, then toss to coat broccoli with oil. Cook, stirring frequently, until broccoli is starting to char, 4 to 5 minutes. Transfer broccoli to a plate.
Reduce heat to medium. Whisk sauce to reincorporate cornstarch and pour into skillet. Bring to a simmer and cook, stirring occasionally, until slightly thickened, about 4 minutes. Add broccoli and tofu to skillet and toss to coat in sauce. Top with green scallion parts and sesame seeds. Serve over rice.",530 Calories,20 g,52 g,26 g,8 g,"American,Asian,Chinese","dairy-free,gluten-free,vegan,date night,weeknight meals,comfort food,dinner,main dish","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Sesame Tofu & Broccoli, contentId: c521ac56-080d-4c20-9468-69904edcc9c5, subsection: Recipes, collection: Most Popular, collection: z.Health POC DO NOT USE!!!!!!, collection: Editors' Favorites, collection: Delish 100 Best: Dinners, collection: Vegetarian, American, Asian, Chinese, comfort food, dairy-free, date night, dinner, gluten-free, main dish, vegan, weeknight meals, NUTRITION: dairy-free, NUTRITION: gluten-free, NUTRITION: vegan, OCCASION: date night, OCCASION: weeknight meals, CATEGORY: comfort food, CATEGORY: dinner, CATEGORY: main dish, TOTALTIME: 01:15:00, FILTERTIME: >1HR",4.33,15
https://www.delish.com/cooking/recipe-ideas/a52462/copycat-quesarito-recipe/,Taco Bell Quesarito,"This copycat for Taco Bell's Quesarito has everything ground beef, cilantro-lime rice, sour cream, and cheese sauce, all in a quesadilla-style burrito.","https://hips.hearstapps.com/hmg-prod/images/quesarito-socialindex-web-693-jg-del029924-68152b3af3a6a.jpg?crop=0.502xw:1.00xh;0.250xw,0&resize=1200:*",10,,4 servings,,1 lb. ground beef; 1 tsp. chili powder; 1/2 tsp. ground cumin; 1/2 tsp. smoked paprika; kosher salt; Freshly ground black pepper; 2 c. cooked white rice; 1 tbsp. lime juice; 2 tbsp. finely chopped cilantro; 8 large flour tortillas; 1 1/2 c. shredded Cheddar; 1 c. Nacho Cheese Sauce; 1/2 c. sour cream,"Cook beef: Heat a medium skillet over medium-high heat then add beef, chili powder, cumin and paprika. Season with salt and pepper and cook until beef is no longer pink, about 6 minutes. Drain fat.
Make cilantro-lime rice: In a medium bowl, toss together white rice, lime juice and cilantro using a fork. Set aside.
Make quesadillas: Heat a large nonstick pan over medium-high heat. When the pan is hot, add a tortilla and sprinkle cheddar cheese all over. Top with a second flour tortilla and cook until the cheese has melted, about 2 minutes per side. Repeat with remaining tortillas and cheddar to make 4 quesadillas.
Build Quesaritos: Working on a cutting board or plate, top the center of one quesadilla with some rice, meat, nacho cheese sauce and sour cream. Roll up into a burrito. Repeat with remaining ingredients.
Reheat the nonstick pan over medium-high heat. When the pan is hot, add two Quesaritos and cook until the outside quesadilla is golden and slightly crispy, 3 to 5 minutes per side. Serve immediately.",4569 Calories,202 g,346 g,254 g,16 g,"American,Mexican","dinner,lunch","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Taco Bell Quesarito, contentId: 3ac29c29-3dc2-4238-8c94-59c12f977b0d, subsection: Recipes, collection: Copycat Recipes, collection: Editors' Favorites, collection: Delish Member Exclusives, collection: Dinners, Quesarito, taco bell, copycat recipe, lunch recipe, mexican food, burrito, quesadilla, taco bell recipe, easy recipe, del taco, CATEGORY: dinner, CATEGORY: lunch, TOTALTIME: 00:40:00, FILTERTIME: <1HR",4.67,15
https://www.delish.com/cooking/recipe-ideas/a39975305/snoop-dogg-bbq-chicken-cobb-salad-recipe/,Snoop Dogg's BBQ Chicken Cobb Salad,"Snoop Dogg's BBQ Chicken Cobb Salad is packed with tangy BBQ chicken, homemade blue corn tortilla chips, crispy bacon, and avocado.","https://hips.hearstapps.com/hmg-prod/images/snoop-dogg-bbq-chicken-cobb-salad-1652918962.jpg?crop=0.514xw:0.610xh;0.234xw,0.110xh&resize=1200:*",,,4 servings,,"2 tsp. Lawry's Seasoned Salt; 1/2 tsp. garlic powder; 1/2 tsp. chili powder; 1/4 tsp. cayenne pepper; Freshly ground black pepper; 2 boneless, skinless chicken breasts; 1 c. BBQ sauce; 2 to 4 large eggs; Neutral oil, for frying; 4 small blue corn tortillas, cut into ½"" strips (or store-bought chips); Kosher salt; 1/2 lb. sliced bacon; 3 heads Little Gem lettuce, torn; 1 pt. cherry tomatoes, halved; 1 avocado, sliced; 2 Persian cucumbers, thinly sliced; 2 oz. blue cheese; Freshly sliced chives; 1/4 c. plus 2 tbsp. mayonnaise; 1/4 c. buttermilk; 1 tbsp. plus 1 tsp. white vinegar; Pinch garlic powder; Freshly ground black pepper","In a small bowl, whisk together Lawry's, garlic powder, chili powder, cayenne, and ¼ teaspoon black pepper. Rub all over chicken and let sit 15 minutes. Preheat oven to 400º.
Place chicken on a parchment-lined rimmed baking sheet and brush with BBQ sauce. Bake until a thermometer inserted into the thickest part of the chicken reads 165º, 25 to 30 minutes. Let rest, then slice.
Meanwhile, in a large pot of boiling water, cook eggs for 10 minutes. Transfer to an ice bath. Once cool, peel and cut into quarters.
Wipe out and dry pot completely. Heat ½"" oil over medium heat until it bubbles up when you drop in a tortilla strip. Fry tortilla strips until golden, 1 minute. Transfer to a paper towel-lined plate. Season with salt.
Heat a large skillet over medium heat and add bacon. Stir occasionally until curly and crispy, 15 to 20 minutse. Transfer to a paper towel-lined plate, then crumble.
Meanwhile, make the garlicky ranch: Whisk all ingredients together in a small bowl and season with salt and pepper.
Arrange lettuce, tomatoes, avocado, cucumbers, and eggs on a platter. Top with bacon, blue cheese, and chicken. Drizzle with dressing and sprinkle with chives, tortilla strips, and more pepper.",1835 Calories,52 g,46 g,159 g,9 g,American,"gluten-free,healthy,nut-free,easy chicken,Summer,poultry,salad","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Snoop Dogg's BBQ Chicken Cobb Salad, contentId: 2f44667a-7d9a-4275-b2d7-6c3aa693352f, subsection: Recipes, collection: Healthy, collection: Gluten-Free, collection: Summer Recipes, collection: Chicken Recipes, hasProduct: true, American, Summer, easy chicken, gluten-free, healthy, nut-free, poultry, salad, NUTRITION: gluten-free, NUTRITION: healthy, NUTRITION: nut-free, OCCASION: easy chicken, OCCASION: Summer, CATEGORY: poultry, CATEGORY: salad, TOTALTIME: 01:00:00, FILTERTIME: >1HR",5.0,3
https://www.delish.com/cooking/recipe-ideas/a53039/greek-power-bowl-recipe/,Greek Power Bowls,"If you're looking for an easy, healthy lunch, then turn to these Greek power bowls, filled with chicken, grains, and fresh veggies.","https://hips.hearstapps.com/hmg-prod/images/greek-power-bowl-socialindex-web-032-lp-del039925-67f03f849c99b.jpg?crop=0.502xw:1.00xh;0.131xw,0&resize=1200:*",25,,4 servings,,"2 tbsp. red wine vinegar; Juice of 1/2 lemon; 1 tsp. dried oregano; Kosher salt; Freshly ground black pepper; 1/4 c. extra-virgin olive oil; 1 tbsp. extra-virgin olive oil; 2 (6- to 8-oz.) boneless, skinless chicken breasts; 2 c. cooked quinoa or brown rice; 1/2 English cucumber, chopped; 1 avocado, thinly sliced; 1 c. halved cherry or grape tomatoes; 1/2 c. halved pitted kalamata olives; 3/4 c. crumbled feta; Fresh dill, for serving","Dressing
Bowls
In a large skillet over medium-high heat, heat oil. Add chicken; season with oregano, salt, and pepper. Cook, turning halfway through, until golden brown and an instant-read thermometer inserted into thickest part registers 165°, about 8 minutes per side. Transfer to a cutting board. Let rest 5 minutes, then thinly slice.
Divide quinoa among bowls. Top with cucumber, avocado, tomatoes, olives, feta, dill, and chicken. Drizzle with dressing.",579 Calories,33 g,24 g,37 g,8 g,Greek,"easy chicken,dinner,lunch","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Greek Power Bowls, contentId: fc0e182d-2e73-4492-b09d-8f2f49f71662, subsection: Recipes, collection: Delish Member Exclusives, collection: Healthy, Greek Power Bowls, Buddha bowls, healthy lunch, meal prep, healthy dinner, greek chicken, delish light, OCCASION: easy chicken, CATEGORY: dinner, CATEGORY: lunch, TOTALTIME: 00:25:00, FILTERTIME: <30MINS",4.71,7
https://www.delish.com/cooking/recipe-ideas/a56236/egg-roll-bowls-recipe/,Egg Roll Bowls,"These low-carb egg roll bowls are not only keto and paleo, but are a quick and easy dinner recipe the whole family will love.","https://hips.hearstapps.com/hmg-prod/images/egg-roll-bowls-index-651c37089e664.jpg?crop=0.500xw:1.00xh;0.256xw,0&resize=1200:*",10,,4 servings,,"1 tbsp. vegetable oil; 1 garlic clove, finely chopped; 1 tbsp. finely chopped peeled ginger; 1 lb. ground pork; 1 tbsp. toasted sesame oil; 1/4 head of green cabbage, thinly sliced; 1/2 yellow onion, thinly sliced; 1 c. shredded carrot; 1/4 c. reduced-sodium soy sauce; 1 tbsp. sriracha; Kosher salt; 1 scallion, thinly sliced; 1 tbsp. toasted sesame seeds","In a large skillet over medium heat, heat vegetable oil. Add garlic and ginger and cook, stirring, until fragrant, about 1 minute.
Add pork and cook, breaking up meat into small pieces with a wooden spoon, until browned in parts and cooked through, 8 to 10 minutes.
Push pork to the side and pour in sesame oil. Add cabbage, onion, and carrot then stir to combine with meat. Add soy sauce and sriracha. Cook, stirring frequently, until cabbage is tender, 5 to 8 minutes; season with salt.
Divide pork mixture among bowls. Top with scallions and sesame seeds.",419 Calories,22 g,7 g,32 g,3 g,Chinese,"low-carb,low-cost,30-minute meals,weeknight meals,dinner,main dish","content-type: Expanded Recipe, locale: US, displayType: recipe, shortTitle: Egg Roll Bowls, contentId: 4ba7f257-27c1-45f6-bcd2-6bedead33182, subsection: Recipes, collection: Editors' Favorites, collection: z.Health POC DO NOT USE!!!!!!, collection: Lunch, collection: Most Popular, collection: Delish 100 Best: Dinners, collection: Budget Recipes, collection: Dinners, eggroll bowls, homemade eggrolls, eggroll filling, healthy asian food, homemade chinese food, easy dinner recipes, healthy bowl recipes, NUTRITION: low-carb, NUTRITION: low-cost, OCCASION: 30-minute meals, OCCASION: weeknight meals, CATEGORY: dinner, CATEGORY: main dish, TOTALTIME: 00:35:00, FILTERTIME: <1HR",4.6,127
https://www.delish.com/cooking/recipe-ideas/a60100772/low-carb-turkey-gyro-bowl-recipe/,Low-Carb Turkey Gyro Bowl,"Inspired by the popular grab-and-go gyro, we created this healthy but hearty bowl filled with cauliflower rice, turkey, fresh veggies, and tzatziki.","https://hips.hearstapps.com/hmg-prod/images/low-carb-turkey-gyro-bowl-index-65df661993335.jpg?crop=0.516xw:0.997xh;0.241xw,0.00314xh&resize=1200:*",30,,4 servings,,"1 Persian or 1/2 English cucumber, grated; 1 clove garlic, finely chopped; 1 c. Greek yogurt; 1/2 c. chopped fresh mint; 1/8 tsp. kosher salt; 4 Persian or 2 English cucumbers, quartered lengthwise, sliced into 1/4"" or 1/2"" pieces; 1/2 small yellow onion, finely chopped; 1 c. quartered cherry tomatoes; 2 tsp. extra-virgin olive oil; 1/2 tsp. kosher salt; 1 tbsp. extra-virgin olive oil; 12 oz. frozen cauliflower rice; 1/2 tsp. kosher salt; 1 tsp. finely grated lemon zest; 1/2 yellow onion, chopped; 1 lb. ground turkey; 2 cloves garlic, finely chopped; 1 tsp. dried oregano; 1 tsp. smoked paprika; 3/4 tsp. kosher salt; 1/8 tsp. freshly ground black pepper; Peperoncini, for serving","Tzatziki
Cucumber Salad
Cauliflower Rice
In a large skillet over medium heat, heat oil. Add cauliflower rice (still frozen is fine), shake pan so rice is in an even layer, and cover. Cook, undisturbed, 8 minutes.
Uncover and stir in garlic and salt. Cook, stirring frequently, until cauliflower is until some pieces of cauliflower are beginning to brown and garlic is fragrant, about 2 minutes.
Transfer cauliflower rice to a large bowl, stir in lemon zest, and cover to keep warm.
Turkey & Assembly
In same skillet over medium-high heat, heat oil. Add onions and cook, stirring occasionally, until starting to soften and are translucent, about 5 minutes. Add turkey, garlic, oregano, paprika, salt, and pepper and cook, breaking up turkey into smaller pieces and stirring occasionally, until turkey is no longer pink and liquid is evaporated from bottom of pan, 6 to 8 minutes.
Divide cauliflower rice, turkey, and cucumber salad among bowls. Top with a dollop of tzatziki. Serve with peperoncini alongside.",419 Calories,33 g,21 g,22 g,6 g,Mediterranean,"healthy,weeknight meals,dinner,lunch","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Low-Carb Turkey Gyro Bowl, contentId: 762cc0a2-3a27-4eef-ae30-f139ac5e0709, subsection: Recipes, collection: Delish Member Exclusives, collection: Healthy, Mediterranean, dinner, healthy, lunch, weeknight meals, NUTRITION: healthy, OCCASION: weeknight meals, CATEGORY: dinner, CATEGORY: lunch, TOTALTIME: 01:00:00, FILTERTIME: >1HR",4.8,10
https://www.delish.com/cooking/recipe-ideas/a54695/shrimp-ceviche-recipe/,Ceviche,"While it may seem fancy, ceviche is actually a fairly simple dish at its core, and this Mexican-inspired shrimp ceviche is the perfect place to start.","https://hips.hearstapps.com/hmg-prod/images/ceviche-index-64887642e188d.jpg?crop=0.502xw:1.00xh;0.250xw,0&resize=1200:*",20,,4 servings,,"Kosher salt; 1 lb. shrimp, peeled, deveined; 1/2 c. red onion, finely chopped; 2 jalapeños, finely chopped; Juice of 7 limes; Juice of 1 orange; 1 c. cucumber, seeds removed, chopped; 1 c. chopped cherry tomatoes; 2 tbsp. chopped fresh cilantro; Freshly ground black pepper; 1/4 c. mayonnaise; 2 tbsp. hot sauce; 8 corn tostadas or warmed tortillas; 1 avocado, chopped","Ceviche (Poaching)
Bring a large pot of salted water to a boil. Remove from heat and add shrimp. Poach until shrimp are pink and cooked through, about 3 minutes.
Drain shrimp and let cool. Transfer shrimp to a cutting board, remove tails, and cut shrimp into bite-size pieces.
In a large bowl, combine shrimp, onion, jalapeños, lime juice, and orange juice; season with salt. Refrigerate until cold, about 20 minutes.
Stir in cucumber, tomatoes, and cilantro; season with salt and pepper.
Ceviche (Cooking In Citrus)
Remove tails from shrimp and cut into bite-sized pieces.
In a large bowl, combine shrimp, onion, jalapeños, lime juice, and orange juice; season with salt. Cover and refrigerate until shrimp is opaque and firm, 15 to 30 minutes.
Stir in cucumber, tomatoes, and cilantro; season with salt and pepper.
Assembly
In a small bowl, mix mayonnaise and hot sauce. Spread spicy mayo onto tostadas, then spoon ceviche into the center.
Top each tostada with avocado and serve.",458 Calories,29 g,36 g,21 g,12 g,American,"gluten-free,nut-free,dinner party,Summer,dinner,lunch,main dish,seafood","content-type: Expanded Recipe, locale: US, displayType: recipe, shortTitle: Ceviche, contentId: ea00852f-a6d4-4a38-88a1-e949ab08e24e, subsection: Recipes, collection: America's Most Delish, collection: Summer Recipes, shrimp ceviche recipes, shrimp dinner, easy shrimp dinner, ceviche recipes, shrimp recipes, shrimp recipe, ceviche recipe, how to make ceviche, NUTRITION: gluten-free, NUTRITION: nut-free, OCCASION: dinner party, OCCASION: Summer, CATEGORY: dinner, CATEGORY: lunch, CATEGORY: main dish, CATEGORY: seafood, TOTALTIME: 01:00:00, FILTERTIME: >1HR",4.5,6
https://www.delish.com/cooking/a36146989/vegan-tofu-grain-bowl/,Jerk Tofu Grain Bowls,"This vegan recipe is a bit of a culinary road trip through some Jamaican staples: sweet fried plantains, aromatic rice and peas, and tofu in a jerk marinade.","https://hips.hearstapps.com/hmg-prod/images/210210-delish-vegan-cookbook-jerk-tofu-grain-bowl-horizontal-0109-eb-1618844190.jpg?crop=0.668xw:1.00xh;0.157xw,0&resize=1200:*",25,120,3 servings,,"2 large ripe plantains, slice on a bias into ½” pieces; Vegetable oil for frying; Kosher salt; 1 small red cabbage, shredded; 1 large carrot, thinly sliced into matchsticks; 1 tsp. kosher salt; 2 tbsp. extra-virgin olive oil; 2 tbsp. apple cider vinegar; Juice of 1 lime; 1/2 tbsp. honey; 1/2 tbsp. dijon mustard; Kosher Salt; Freshly ground black pepper; 1 (15-ounce) can red kidney beans, undrained; 1 (7-ounce) can coconut milk; 2 scallions, halved; 10 allspice berries; 3 cloves garlic; 1/2 scotch bonnet pepper, seeds removed; 2 sprigs thyme; 1 c. basmati rice; 1 medium onion, roughly chopped; 3 scallion, roughly chopped plus more sliced for garnish; 2 inch piece ginger, roughly chopped; 2 scotch bonnet peppers; 3 sprigs thyme, leaves removed and stems discard; 3 tsp. allspice, freshly ground if possible, divided; 1/4 c. low-sodium soy sauce; 1/4 c. apple cider vinegar; Freshly ground black pepper; 1/4 tsp. cinnamon; 1 tsp. garlic powder; 2 (16-ounce) packages extra firm tofu, drained and pressed; Extra virgin olive oil; Cilantro, finely chopped for garnish; Lime wedges","For The Fried Plantains
Fill a large skillet with enough oil to just cover the bottom of the pan with oil. Heat over medium-high until oil shimmers. Working carefully, add plantain slices to pan in a single layer.
Fry, turning half way through halfway through, for 6 to 8 minutes. When the plantains are a deep golden brown and can be easily pierced with a fork, remove to a paper towel lined plate and season with salt.
For The Carrot Cabbage Slaw
In a large bowl combine cabbage, carrots and salt and set aside for 15 minutes. Squeeze the cabbage mixture over sink to remove the moisture.
Meanwhile, in a small bowl, whisk olive oil, vinegar, lemon juice, honey and mustard until totally combined. Season with salt and pepper to taste. Toss cabbage with dressing to coat and chill.
For The Quick Rice & Peas
In a medium saucepan over medium heat, add kidney beans, coconut milk and 1 cup plus 2 tablespoons water. Add scallions, allspice, garlic, scotch bonnet, thyme, a generous pinch of salt and black pepper. Bring to a boil then reduce to a simmer and let cook uncovered for 20 minutes.
In a fine mesh strainer, rinse basmati under cold water until the water runs clear. Remove the allspice, scallions and garlic. If a lot of liquid has evaporated, refill to the original level with water, then bring to a boil. Add rice, reduce to a simmer and cook covered for 15 to 20 minutes or until the rice is cooked through.
For The Tofu And Bowls
In a food processor or blender, add onion, scallion, ginger, scotch bonnet, thyme, 2 teaspoons allspice, soy sauce and vinegar. Blend until a smooth paste has formed. Season with salt and pepper and set aside in a large bowl.
Slice tofu into ¼ slices and sprinkle both sides with 1 teaspoon allspice, cinnamon, garlic powder, salt and pepper. Add tofu to the jerk marinade and carefully toss to coat, making sure to not break the slices. Cover with plastic wrap and chill for 2 hours and up to overnight.
Preheat oven to 400ºF and arrange a rack in the top and middle of your oven. On a parchment lined baking tray, lay the tofu out in a single layer, making sure some of the marinade has adhered to the slices. Roast tofu on the middle rack for 30 minutes until the tofu has browned on the edges and the jerk seasoning has darkened slightly. Move tray to the top rack and broil on high for 2 to 3 minutes, or until the tofu has begun to char in places.
To serve, layer rice, 3 to 4 slices of tofu, plantains and slaw in a large bowl. Garnish with thinly sliced scallion, a sprinkle of cilantro, and lime wedges.",,,,,,American,"ダイエット,vegan,vegetarian,spring,Sunday lunch,dinner,lunch","content-type: Recipe, locale: US, displayType: recipe, shortTitle: Jerk Tofu Grain Bowl, contentId: 8b7b5305-5ff7-45c8-b817-163df08a04c9, collection: Delish Member Exclusives, collection: Vegetarian, collection: Vegan, American, Sunday lunch, dinner, lunch, spring, vegan, vegetarian, ダイエット, NUTRITION: ダイエット, NUTRITION: vegan, NUTRITION: vegetarian, OCCASION: spring, OCCASION: Sunday lunch, CATEGORY: dinner, CATEGORY: lunch, TOTALTIME: 02:25:00, FILTERTIME: >1HR",2.0,1
