Recipe URL,Recipe Title,Description/Summary,Cover Image URL,Prep Time (minutes),Cook Time (minutes),Servings/Serves,Difficulty Level,Ingredients List,Step-by-Step Instructions,Calories,Protein,Carbs,Fat,Fiber,Cuisine Type,Meal Type,Tags,Rating (Average),Rating (Count)
https://www.bbcgoodfood.com/recipes/chickpea-coriander-burgers,Chickpea & coriander burgers,"High in fibre, low in fat and counting as 2 of your 5-a-day, this tasty veggie burger delivers on every level","https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-654456_10-5dfdcd6.jpg?resize=440,400",15,10,4 servings,,"400g can chickpeas drained; zest 1 lemon plus juice ½; 1 tsp ground cumin; small bunch coriander chopped; 1 egg; 100g fresh breadcrumbs; 1 medium red onion ½ diced, ½ sliced; 1 tbsp olive oil; 4 small wholemeal buns; 1 large tomato sliced, ½ cucumber, sliced and chilli sauce, to serve","In a food processor, whizz the chickpeas, lemon zest, lemon juice, cumin, half the coriander, the egg and some seasoning. Scrape into a bowl and mix with 80g of the breadcrumbs and the diced onions. Form 4 burgers, press remaining breadcrumbs onto both sides and chill for at least 10 mins.
Heat the oil in a frying pan until hot. Fry the burgers for 4 mins each side, keeping the heat on medium so they don’t burn. To serve, slice each bun and fill with a slice of tomato, a burger, a few red onion slices, some cucumber slices, a dollop of chilli sauce and the remaining coriander.",344 calories,15 grams protein,56 grams carbohydrates,8 grams fat,6 grams fiber,Mediterranean,"Dinner, Main course, Supper","BBC Good Food magazine June, Breadcrumb, Breadcrumbs, Bun, Buns, Burger, Chickpea, Chickpeas, Coriander, Diner, Dinner, Egg, Eggs, Good Food, goodhealth, Ground cumin, Lemon, Lemons, Main course, Make ahead, Olive oil, Red onion, Red onions, Summer, Super, Supper, Tomato, Tomatoes, Vegetarian bbq, Vegetarian burger, Veggie burger, Vegetarian Diet",,
https://www.bbcgoodfood.com/recipes/nutty-chicken-sate-strips,Nutty chicken satay strips,Keep these nutty chicken satay strips in the fridge for a healthy choice when you're peckish. The chicken is served with cucumber and sweet chilli sauce,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/nutty-chicken-sate-strips-67269e0.jpg?resize=440,400",10,10,2 servings,,"2 tbsp chunky peanut butter (without palm oil or sugar); 1 garlic clove finely grated; 1 tsp Madras curry powder; few shakes soy sauce; 2 tsp lime juice; 2 skinless, chicken breast fillets (about 300g) cut into thick strips; about 10cm cucumber cut into fingers; sweet chilli sauce to serve","Heat oven to 200C/180C fan/gas 4 and line a baking tray with non-stick paper.
Mix 2 tbsp chunky peanut butter with 1 finely grated garlic clove, 1 tsp Madras curry powder, a few shakes of soy sauce and 2 tsp lime juice in a bowl. Some nut butters are thicker than others, so if necessary, add a dash of boiling water to get a coating consistency.
Add 2 skinless chicken breast fillets, cut into strips, and mix well. Arrange on the baking sheet, spaced apart, and bake in the oven for 8-10 mins until cooked, but still juicy.
Eat warm with roughly 10cm cucumber, cut into fingers, and sweet chilli sauce. Alternatively, leave to cool and keep in the fridge for up to 2 days.",276 calories,41 grams protein,3 grams carbohydrates,10 grams fat,2 grams fiber,,"Lunch, Snack, Starter","Chicken, Easy, Healthy snack, high protein, Low carb, low carb snack, Peanut butter, Quick, Sara Buenfeld, sate, Snack",,
https://www.bbcgoodfood.com/recipes/herb-garlic-baked-cod-romesco-sauce-spinach,Herb & garlic baked cod with romesco sauce & spinach,"Cod is a great source of lean protein. Enjoy it with with fresh greens and a peppery romesco sauce for a tasty, low-calorie meal","https://images.immediate.co.uk/production/volatile/sites/30/2020/08/cod-3414e14.jpg?resize=440,400",10,20,2 servings,,2 x 140g skinless cod loin or pollock fillets; 1 tbsp rapeseed oil plus 2 tsp; 1 tsp fresh thyme leaves; 1 large garlic clove finely grated; ½ lemon zested and juiced; 1 large red pepper sliced; 2 leeks well washed and thinly sliced; 2 tbsp flaked almonds; 1 tbsp tomato purée; ¼ tsp vegetable bouillon powder; 1 tsp apple cider vinegar; 100g baby spinach wilted in a pan or the microwave,"Heat oven to 220C/200C fan/ gas 7 and put the fish fillets in a shallow ovenproof dish so they fit quite snugly in a single layer. Mix 1 tbsp rapeseed oil with the thyme and garlic, spoon over the fish, then grate over the lemon zest. Bake for 10-12 mins until the fish is moist and flakes easily when tested.
Meanwhile, heat the remaining oil in a non-stick pan and fry the pepper and leeks for 5 mins until softened. Add the almonds and cook for 5 mins more. Tip in the tomato purée, 5 tbsp water, the bouillion powder and vinegar, and cook briefly to warm the mixture through.
Add the juice of up to half a lemon and blitz with a stick blender until it makes a thick, pesto-like sauce. Serve with the fish and the wilted spinach.",409 calories,33 grams protein,11 grams carbohydrates,24 grams fat,8 grams fiber,,"Fish Course, Lunch, Main course, Supper","Cod, Easy fish recipe, goodhealth, healthy cod recipe, healthy fish recipe, Low calorie, quick healthy dinner recipe, romesco sauce recipe, Sara Buenfeld",,
https://www.bbcgoodfood.com/recipes/crispy-shredded-chicken,Crispy shredded chicken,"Try this takeaway favourite served with rice, or simply on its own as part of a buffet-style meal. It can work as a main course or starter to share","https://images.immediate.co.uk/production/volatile/sites/30/2023/09/Crispy-shredded-chicken-cb41b41.jpg?resize=900,836",10,20,2 servings,,320g pack chicken mini breast fillets; 2½ tbsp light soy sauce; vegetable oil for frying; 1 red pepper deseeded and thinly sliced; 1 green pepper deseeded and thinly sliced; 3 tbsp cornflour; 3 tbsp sweet chilli sauce; 1 tbsp garlic and ginger paste; 1 tbsp sesame oil; 2 spring onions trimmed and finely sliced,"Slice the chicken into thin strips. Pour over 2 tbsp of the soy and marinate in the fridge, covered, for 1 hr.
Meanwhile, heat 1 tbsp of the oil in a wok or deep frying pan over a medium heat and cook the peppers for 3-4 mins until just beginning to soften. Remove with a slotted spoon and set aside.
Spread the cornflour out in a shallow bowl. Season, then add the marinated chicken strips and toss to coat well.
Fill a wok or deep frying pan with the oil so it’s about ½cm deep, then heat to medium-high. Carefully add the chicken in batches, cooking for 3-4 mins, using tongs to turn regularly until golden and crispy. Remove with a slotted spoon and place on a plate lined with kitchen paper to drain.
Mix together the remaining soy, sweet chilli, garlic paste and sesame oil in a large bowl. Add the cooked peppers, crispy chicken and toss together until coated all over and sticky. Serve sprinkled with the spring onions.",506 calories,42 grams protein,40 grams carbohydrates,19 grams fat,4 grams fiber,Asian,Dinner,"Chicken, Crispy chicken, Peppers, Spring onions",,
https://www.bbcgoodfood.com/recipes/creamy-spinach-chicken,Creamy spinach chicken,"Enjoy our creamy spinach chicken with plenty of sauce and rice or potatoes on the side. Serving four, it's an ideal midweek dinner for a family","https://images.immediate.co.uk/production/volatile/sites/30/2022/09/CreamySpinachChicken-e6b2815.jpg?resize=1366,1366",10,30,,,"30g unsalted butter; 240g baby spinach; 4 chicken breasts skin removed, sliced crosswise into strips; 4 garlic cloves finely chopped or grated; 200ml double cream; 40g Parmigiano Reggiano finely grated; cooked rice or potatoes, to serve (optional)","Melt half the butter in a large frying pan over a medium heat and gently wilt the spinach, about 2-3 mins. Stir and season well. Remove to a colander to drain.
If any liquid remains in the pan, pour it away and wipe it out. Melt the rest of the butter in the same pan over a medium heat, swirling it so the base of the pan is covered. Fry the chicken for 1-2 mins, stirring until lightly golden. Season well. Add the garlic and fry for 1 min more, then pour in the cream and simmer for 15 mins, stirring often until the chicken has cooked through – be careful not to let the cream boil.
Stir in 30g of the cheese and all the spinach, squeezing out any excess liquid first. Simmer for another 5 mins until the cheese has melted and the chicken is cooked through. To check the chicken is ready, pierce the thickest part of the meat to ensure the juices run clear.
Scatter with the remaining cheese and serve the chicken with plenty of the sauce, alongside rice or potatoes, if you like.",588 calories,51 grams protein,2 grams carbohydrates,42 grams fat,1 grams fiber,,Dinner,"Chicken, Creamy chicken, family dishes, Spinach, Gluten Free Diet",,
https://www.bbcgoodfood.com/recipes/breakfast-burrito,Breakfast burrito,Fill a nutritious wholemeal wrap with lots of healthy breakfast ingredients to make this veggie burrito. We’ve included protein-rich eggs and avocado to add good fats,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/breakfast-burrito-b086548.jpg?resize=440,400",5,10,1 serving,,1 tsp chipotle paste; 1 egg; 1 tsp rapeseed oil; 50g kale; 7 cherry tomatoes halved; ½ small avocado sliced; 1 wholemeal tortilla wrap warmed,"Whisk the chipotle paste with the egg and some seasoning in a jug. Heat the oil in a large frying pan, add the kale and tomatoes.
Cook until the kale is wilted and the tomatoes have softened, then push everything to the side of the pan. Pour the beaten egg into the cleared half of the pan and scramble. Layer everything into the centre of your wrap, topping with the avocado, then wrap up and eat immediately.",366 calories,16 grams protein,26 grams carbohydrates,21 grams fat,5 grams fiber,,"Breakfast, Brunch, Dinner, Lunch, Supper","3 of 5-a-day, Avocado, Breakfast, Brunch, Burrito, Egg, Folate, goodhealth, Healthy, Sophie Godwin, vegetarian burrito, veggie burrito, Vitamin c, Vegetarian Diet",,
https://www.bbcgoodfood.com/recipes/slow-cooker-spaghetti-bolognese,Slow cooker bolognese,Batch cook a delicious and healthy spaghetti bolognese in your slow cooker. Freeze the leftovers for easy midweek dinners when you're more pushed for time,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/bowl_of_spaghetti_bolognese_with_parmesan-2a70011.jpg?resize=500,454",15,570,12 servings,,"4 tbsp olive oil; 6 smoked bacon rashers chopped; 1½kg lean minced beef (or use half beef, half pork mince); 4 onions finely chopped; 3 carrots finely chopped; 4 celery sticks finely chopped; 8 garlic cloves crushed; 500g mushrooms sliced; 4 x 400g cans chopped tomatoes; 6 tbsp tomato purée; 2 tbsp dried mixed herbs; 2 bay leaves; large glass red wine (optional); 4 tbsp red wine vinegar; 1 tbsp sugar; cooked spaghetti to serve; parmesan to serve","Heat the oil in a large pan and fry the bacon and mince in batches until browned. Add to the slow cooker.
Add the onions, carrots, celery, garlic, mushrooms, tomatoes, tomato purée, herbs, wine (if using), vinegar, sugar and seasoning to the slow cooker. Cover and cook on Low for 6-8 hours, then uncover, turn to High and cook for another hour until thick and saucy.
Serve with cooked spaghetti and grated or shaved parmesan. To cook this entire recipe on the hob, check out our big-batch bolognese recipe.",295 calories,34 grams protein,13 grams carbohydrates,12 grams fat,4 grams fiber,,Dinner,"BBC Good Food team, Bolognaise, easy spaghetti Bolognese, goodhealth, Ragu, Slow cooker, slow cooker beef, slow cooker Bolognese, slow cooker mince recipes, slow cooker pasta recipes, Spag bol, Spaghetti bolognese",,
https://www.bbcgoodfood.com/recipes/protein-pancakes-with-banana,Protein pancakes with banana,"Add protein powder to these oat and banana pancakes for a filling breakfast. Serve stacked with a dollop of Greek yogurt, sliced bananas and maple syrup","https://images.immediate.co.uk/production/volatile/sites/30/2024/05/Protein-pancakes-with-banana-51e78bb.jpg?resize=900,836",10,15,2 servings,,"3 eggs; 75g porridge oats; 1 large, ripe banana; 2 tbsp protein powder any kind; 2 tbsp milk any kind; 1 tbsp baking powder; ¼ tsp ground cinnamon; neutral oil for the pan; Greek yogurt, sliced bananas and maple syrup","Tip the eggs, oats, banana protein powder, milk, baking powder and cinnamon into a blender and blitz for 1-2 mins until smooth. Check the oats have broken down, if not, blitz for another minute.
Heat a drizzle of oil in a pan. Pour or ladle in 2-3 rounds of batter, leaving a little space between each to spread. Cook for 1-2 mins until bubbles start to appear on the surface and the underside is golden. Flip over and cook for another minute until cooked through. Transfer to a warmed oven and repeat with the remaining batter.
Serve topped with a dollop of Greek yogurt, sliced bananas and maple syrup.",400 calories,28 grams protein,38 grams carbohydrates,14 grams fat,4 grams fiber,,"Breakfast, Brunch","banana pancakes, high protein breakfast, high protein ideas, oat pancakes, protein pancakes, Vegetarian Diet",,
https://www.bbcgoodfood.com/recipes/fish-soup,Fish soup,"Cook a hearty fish soup packed with potatoes, carrots and peppers, and flavoured with leeks, dill and lemon","https://images.immediate.co.uk/production/volatile/sites/30/2023/12/211220231703163123.jpeg?resize=1366,1025",20,30,4 servings,,1 tbsp neutral-flavoured oil; 1 onion finely chopped; 1 garlic clove crushed; 250g potato peeled and cut into 2cm cubes; 250g carrot cut into 2cm cubes; 1 pepper (any colour) deseeded and cut into 2cm cubes; 200g leek finely sliced; 1 tbsp tomato purée; 1¼ litres vegetable stock; 1 bay leaf; 10g dill; 4 skinless white fish fillets (about 400g; we used hake); 1 lemon zested and juiced,"Heat the oil in a large saucepan over a medium heat and cook the onion for 5-7 mins until beginning to soften. Mix in the garlic, potatoes, carrots, peppers, leeks and tomato purée, and cook for 3-5 mins more. Pour in the stock and stir in the bay leaf. Bring to a simmer, then cover and cook for 15 mins until the veg is almost tender.
Finely chop most of the dill, reserving a few whole sprigs. Cut the fish into bite-sized pieces and season with salt, pepper and a bit of the lemon juice. Add the fish to the soup along with a pinch of the lemon zest and the chopped dill. Simmer gently over a low heat for 5-7 mins until the fish is cooked through. Remove the bay leaf and season the soup to taste, adding more lemon juice or zest, if needed. Scatter over the reserved dill sprigs to serve.",248 calories,,25 grams carbohydrates,,,,,"content exchange, fish soup recipe, goodhealth, Hearty, Soup recipe, Low Calorie Diet",,
https://www.bbcgoodfood.com/recipes/harissa-fish-with-bulgur-salad,Harissa fish with bulgur salad,Spice up cod fillets with harissa paste and serve with a grain salad for an easy meal – ideal when you need a quick dinner,"https://images.immediate.co.uk/production/volatile/sites/30/2023/06/HarissaFishBulgarSalad-9da2b10.jpg?resize=900,836",15,20,2 servings,,"100g bulgur wheat; ½ small cucumber deseeded and finely chopped; 100g cherry tomatoes quartered; 25g pitted green olives; small handful of parsley finely chopped; 2tbsp rose harissa; 2tsp honey; 1 garlic clove crushed; ½ lemon juiced; 2tbsp olive oil; ½ red onion finely sliced; 2 x 120g skinless, boneless white fish fillets, such as cod or haddock","Cook the bulgur following pack instructions, then rinse and drain well before tipping into a large bowl. Add the cucumber, tomatoes, olives and most of the parsley. Season well. Combine the harissa, honey, garlic, lemon juice, half the oil and 1 tbsp water in a bowl, then set aside.
Heat the remaining oil in a non-stick pan over a medium heat and cook the red onion for 4-5 mins until softened and lightly browned. Season the fish well, then add to the pan and cook for 3 mins before pouring in the harissa mixture. Turn the fish and cook for 2-4 mins more (depending on the thickness of the fish), basting the fish in the pan juices until cooked through – the flesh should be opaque.
Divide the bulgur salad between two plates, top with the fish and fried onions, then drizzle over any remaining pan juices and sprinkle over the remaining parsley to serve.",430 calories,35 grams protein,35 grams carbohydrates,15 grams fat,5 grams fiber,,Dinner,"Bulgur wheat, Cod, goodhealth, Green olives, Haddock, Harissa fish, rose harissa, White fish, Low Calorie Diet",,
https://www.bbcgoodfood.com/recipes/steamed-salmon-veg-rice-bowl,Steamed salmon & veg rice bowl,"This speedy fish supper is the perfect low-calorie, low-hassle weeknight meal. For a vegetarian version, simply leave out the salmon and garnish with chopped spring onions or toasted pine nuts","https://images.immediate.co.uk/production/volatile/sites/30/2020/08/steamed-salmon-veg-rice-bowl-f32b5e4.jpg?resize=440,400",10,20,4 servings,,"200g brown rice; 100g green beans; 200g pak choi chopped into chunky pieces; 4 x 100g salmon fillets; 4 tbsp kecap manis (sweet soy sauce); juice 3 limes; 2 tbsp sambal oelek (chopped chilli in a jar) or 1 red chilli, deseeded and chopped; 1 tbsp rice vinegar; 1 tbsp golden caster sugar; 4 spring onions finely chopped; 4 tbsp mixed seeds (I used pumpkin, sesame and sunflower); pickled ginger chopped (optional)","In a small bowl, mix together the dressing ingredients, then set aside. Boil the rice in plenty of water and drain when just cooked, about 15 mins.
Meanwhile, put the vegetables and fish in a large steamer in two layers. Steam the fish for 5-8 mins and the veg for 4-5 mins until cooked through. Spoon the rice into bowls and top with the steamed fish and veg. Pour some dressing over and top with the spring onions, mixed seeds and pickled ginger, if you like.",445 calories,28 grams protein,54 grams carbohydrates,12 grams fat,4 grams fiber,,"Dinner, Main course, Supper","Jennifer Joyce, low calorie dinner, low calorie salmon recipe, Rice bowl, Salmon",,
https://www.bbcgoodfood.com/recipes/steak-burrito-bowl,Steak burrito bowl,"Pack in the flavour with this spicy steak burrito bowl, which takes just 10 minutes from prep to plate. Ideal as a speedy supper on busy weeknights","https://images.immediate.co.uk/production/volatile/sites/30/2020/08/steak-burrito-bowl-932949f.jpg?resize=440,400",5,5,2 servings,,"1 steak approx 250g; 1 sachet fajita seasoning; 2 tbsp olive oil; 250g Mexican-style rice pouch; 2 roasted red peppers sliced; 1 lemon ½ juiced, ½ cut into wedges; ½ small pack parsley roughly chopped, to serve; yogurt to serve","Coat the steak with half of the fajita seasoning and 1 tbsp of the olive oil. Heat a frying pan over a high heat and add the steak, cook for 2 mins on each side for medium rare, remove from the pan and set aside.
Turn down the heat to medium and add the remaining oil to the pan. Tip in the rest of the fajita seasoning, the rice and red peppers. Stir well so everything is coated and cook for 2 mins, until hot through. Add a splash of water if it starts to stick. Add the lemon juice, stir through half the parsley and season.
Cut the steak into strips. Tip the rice into bowls and top each with the steak and a dollop of yogurt. Scatter with parsley and serve with a lemon wedge.",549 calories,32 grams protein,49 grams carbohydrates,24 grams fat,3 grams fiber,,"Dinner, Main course, Supper","10 minute meals, burrito bowl, Elena Silcock, Midweek meal, Quick, Steak",,
https://www.bbcgoodfood.com/recipes/chicken-red-pepper-almond-traybake,"Chicken, red pepper & almond traybake","A tasty one-pan roast chicken supper with lemon, cumin, paprika, coriander and other North African flavours","https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-837480_11-0ae5342.jpg?resize=440,400",15,40,4 servings,,"500g boneless, skinless chicken thigh; 3 medium red onions cut into thick wedges; 500g small red potato cut into thick slices; 2 red peppers deseeded and cut into thick slices; 1 garlic clove finely chopped; 1 tsp each ground cumin, smoked paprika and fennel seeds slightly crushed; 3 tbsp olive oil; zest and juice 1 lemon; 50g whole blanched almond roughly chopped; 170g tub 0% Greek yogurt to serve; small handful parsley or coriander, chopped, to serve","Heat oven to 200C/180C fan/gas 6. Place the chicken, onions, potatoes and peppers in a large bowl and season. in another bowl, mix together the garlic, spices, oil, and lemon zest and juice. Pour this over everything and spread the mixture between 2 baking trays.
Roast for 40 mins, turning over after 20 mins, until the chicken is cooked through. Add the almonds for the final 8 mins of cooking. Serve in bowls with a big dollop of Greek yogurt and some chopped parsley or coriander.",442 calories,34 grams protein,34 grams carbohydrates,20 grams fat,5 grams fiber,Moroccan,"Dinner, Main course","Josh Eagleton, 2 of 5-a-day, 30-60 minutes, 4 servings, 600 kcal or less, Cheap cuts, Chicken pieces, Every day, Five a day, Good Food, goodhealth, Mains, Make it tonight, North african, One pan, One-pot, Roast chicken, Vitamin c",,
https://www.bbcgoodfood.com/recipes/oven-baked-pork-chops,Oven-baked pork chops,"Enjoy oven-baked pork chops cooked in a honey and wholegrain mustard glaze with new potatoes for a deliciously easy dinner, just add your favourite veg","https://images.immediate.co.uk/production/volatile/sites/30/2022/09/Oven-Baked-Pork-Chops-2dfeaea.jpg?resize=900,836",10,45,4 servings,,1kg new potatoes halved; 4 tbsp olive oil; 6 garlic cloves bashed; small handful of thyme; 6 tbsp honey; 6 tbsp wholegrain mustard; 4 thick-cut bone-in pork chops (about 250g each),"Heat the oven to 200C/fan 180C/gas 6. Toss the potatoes, oil, garlic and thyme on a shallow roasting tray and mix will with your hands to coat in the oil. Season well. Roast for 25 mins until the potatoes are just turning tender when pierced with a knife.
Whisk the honey and mustard together in a small bowl. Season the pork chops with salt and pepper, then brush with half the marinade. Nestle into the potatoes on the tray, and bake for another 10 mins before turning the chops and spooning over the remaining glaze. Continue to bake for 10 more mins until cooked through.",805 calories,46 grams protein,67 grams carbohydrates,38 grams fat,7 grams fiber,,Dinner,"Honey, New potatoes, Pork, Pork chops, Wholegrain mustard, Gluten Free Diet",,
