Recipe URL,Recipe Title,Description/Summary,Cover Image URL,Prep Time (minutes),Cook Time (minutes),Servings/Serves,Difficulty Level,Ingredients List,Step-by-Step Instructions,Calories,Protein,Carbs,Fat,Fiber,Cuisine Type,Meal Type,Tags,Rating (Average),Rating (Count)
https://www.allrecipes.com/recipe/230857/easy-tuna-patties/,Easy Tuna Patties,"These tuna patties, seasoned with Italian breadcrumbs and Parmesan, are tender inside and crisp outside. They make a great appetizer or hot sandwich.",https://www.allrecipes.com/thmb/TuNcpqnA0UlxyEz6aCbpjC3Bnqw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/230857-easy-tuna-patties-ddmfs-hero-3x4-1295-98fc7607ff654c41ad8ecc2544a87ef1.jpg,15,10,4 servings,,"2 eggs; 2 teaspoons lemon juice; 10 tablespoons Italian-seasoned bread crumbs; 3 tablespoons grated Parmesan cheese; 3 (5 ounce) cans tuna, drained; 3 tablespoons diced onion; 1 pinch ground black pepper; 3 tablespoons vegetable oil","Gather all ingredients.
Beat eggs and lemon juice in a bowl; stir in bread crumbs and Parmesan cheese to make a paste. Fold in tuna and onion until well combined; season with black pepper.
Use your hands to shape tuna mixture into 8 (1-inch-thick) patties.
Heat vegetable oil in a skillet over medium heat. Fry patties in the hot oil until golden brown, about 5 minutes per side.
Serve and enjoy!",325 kcal,31 g,14 g,16 g,1 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Spicy Canned Tuna Fish Cakes15Ratings, Bisnonna's Tuna Parmesan2Ratings, Super Easy Salmon Cakes122Ratings, Salmon Cakes for One34Ratings, Easy Salmon Cakes146Ratings, Simple Salmon Cakes Made with Oatmeal11Ratings, Pretzel-Crusted Salmon Patties2Ratings, Easy Salmon Patties13Ratings, Tasty Tuna Burgers583Ratings, Salmon Tuna Patties15Ratings, Thirty-Minute Baked Tuna Burgers14Ratings, Scrumptious Salmon Cakes539Ratings, Tangy Tuna Black Bean Quesadillas72Ratings, Air Fryer Salmon Croquettes30Ratings, NSNG Keto Salmon Patties4Ratings, Tuna on Toast20Ratings, Healthy, NSNG Keto Salmon Patties",4.6,652
https://www.allrecipes.com/recipe/132358/easy-garlic-lemon-scallops/,Easy Garlic-Lemon Scallops,This scallop recipe makes deliciously tender sautéed scallops with a buttery lemon-garlic pan sauce for a restaurant-worthy meal that's easy to make!,https://www.allrecipes.com/thmb/WeY2b6mYpg5Kufnd7Cny0qb8fZY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/132358-easy-garlic-lemon-scallops-DDMFS-4x3-c16552f08e6345c696745447e7c36832.jpg,10,5,6 servings,,0.75 cup butter; 3 tablespoons minced garlic; 2 pounds large sea scallops; 2 tablespoons fresh lemon juice; 1 teaspoon salt; 0.125 teaspoon pepper,"Gather all ingredients.
Melt butter in a large skillet over medium heat. Stir in garlic and cook for a few seconds until fragrant.
Arrange scallops in a single layer in the skillet; cook until golden brown on one side, about 2 minutes. Turn scallops over using tongs and continue cooking until firm and opaque, about 2 minutes more.
Transfer scallops to a platter, reserving butter in the skillet.
Whisk lemon juice, salt, and pepper into butter; pour sauce over scallops to serve.
Enjoy.",408 kcal,39 g,9 g,24 g,0 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Sautéed Scallops162Ratings, Sizzling Sherry Shrimp with Garlic63Ratings, Quick Pan-Seared Scallops21Ratings, Lemon-Garlic Air Fryer Salmon23Ratings, Grilled Bay Scallops3Ratings, Lemon Garlic Salmon127Ratings, Awesome Baked Sea Scallops675Ratings, Tarragon Lover's Scallops81Ratings, Simply Seared Scallops22Ratings, Easy Lemon Pepper Blackened Salmon78Ratings, Breaded and Fried Scallops15Ratings, Healthy",4.6,676
https://www.allrecipes.com/recipe/15559/black-beans-and-rice/,Black Beans and Rice,"Black beans and rice flavored with garlic, cumin, and cayenne pepper makes a wholesome, budget-friendly, vegetarian meal or tasty side dish.",https://www.allrecipes.com/thmb/7zEfHX6X-gZSIDg896G75NWUPXY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/AR-15559-Black-Beans-and-Rice-ddmfs-4x3-f8461d6ea2eb4fc3b20dc2184d0fbe6e.jpg,5,25,6 servings,,"1 teaspoon olive oil; 1 onion, chopped; 0.75 cup uncooked white rice; 2 cloves garlic, minced; 1 teaspoon salt; 1 teaspoon ground cumin; 0.25 teaspoon cayenne pepper; 1.5 cups low sodium, low fat vegetable broth; 3.5 cups canned black beans, drained","Gather all ingredients.
Heat oil in a saucepan over medium-high heat. Add onion; cook and stir until onion has softened, about 3 minutes.
Add rice, garlic, salt, cumin, and cayenne. Cook and stir for 2 to 3 minutes to lightly toast the rice and warm the spices until fragrant.
Add vegetable broth and bring to a boil. Reduce heat to low, cover, and simmer until liquid is absorbed and rice is tender, about 20 minutes.
Stir in black beans and cook until warmed through, 2 to 3 minutes.
Serve and enjoy!",140 kcal,6 g,27 g,1 g,6 g,"Latin,Mexican","Dinner,Side Dish","Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Quick Black Beans and Rice303Ratings, Millet-Stuffed Peppers28Ratings, Campfire Curried Vegetable Packs, Vegan Bean Taco Filling434Ratings, Black Bean and Soy Veggie Burgers3Ratings, Cuban Beans and Rice218Ratings, Rice with Black Beans190Ratings, Quinoa Chard Pilaf114Ratings, Mexican Pasta333Ratings, Lentil Rice and Veggie Bake175Ratings, Chickpea Curry649Ratings, Mexicana Veggie Burgers4Ratings, Cuban Black Beans98Ratings, Vegetarian Shepherd's Pie111Ratings, Healthy, Black beans and rice make a great 30-minute vegetarian meal that's filling, delicious, and cheap! Great as a side dish or in a burrito bowl, too., Vegetarian Shepherd's Pie, Vegan Bean Taco Filling",4.5,1287
https://www.allrecipes.com/recipe/9025/bourbon-chicken/,Bourbon Chicken,"Bourbon chicken is a delicious dish of tender chicken thigh pieces coated in a sweet brown sugar, ginger, soy, and bourbon glaze for a New Orleans favorite.",https://www.allrecipes.com/thmb/QAZ7QzbK5b4drQlAaUvYy4xpqsE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9025-bourbon-chicken-ddmfs-3x4-1291-a7891c2a33e04b7dbf1f1112d2fb74d0.jpg,15,15,4 servings,,"1 ½ pounds skinless, boneless chicken thighs; 2 tablespoons cornstarch; 2 tablespoons olive oil; 2 tablespoons dried minced onion; 0.5 teaspoon garlic powder; 1 teaspoon ground ginger; 1/3 cup reduced sodium soy sauce; 1/3 cup reduced-sodium chicken broth; 1/4 cup bourbon; 0.5 cup packed brown sugar; 1 tablespoon cider vinegar; 1/4 teaspoon crushed red pepper; 2 cups hot cooked rice; 2 green onions, sliced","Gather Ingredients.
Toss chicken with 1 tablespoon cornstarch in a medium bowl.
Heat 1 tablespoon oil in a 12-inch skillet over medium-high heat; add chicken. Cook and stir until browned; transfer to a plate using a slotted spoon.
Heat remaining 1 tablespoon oil in same skillet. Add onion, garlic, and ginger; cook and stir until softened and fragrant, 1 to 3 minutes.
Stir remaining 1 tablespoon cornstarch, soy sauce, broth, bourbon, brown sugar, vinegar, and crushed red pepper together in a small bowl.
Add sauce mixture to skillet; cook and stir until thickened and bubbly.
Return chicken to skillet. Cook and stir until coated in sauce and heated through, about 2 minutes.
Serve over rice. Top with green onions.",543 kcal,46 g,38 g,20 g,1 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Ginger-Chicken Stir-Fry25Ratings, Quick Lemon Dijon Chicken215Ratings, Chicago-Style Hot Dog310Ratings, Fab Summer Blackened Chicken Salad25Ratings, Sweet and Sour Chicken Stir-Fry611Ratings, Thai Chicken Larb11Ratings, Sauteed Chicken with Apples1Rating, Chicken Stir-Fry with Ramen5Ratings, Chicken Yaki Udon11Ratings, Easy Garlic and Rosemary Chicken241Ratings, Healthier Pan-Fried Honey-Sesame Chicken14Ratings, Healthy",4.7,580
https://www.allrecipes.com/recipe/20225/creamed-chipped-beef-on-toast/,Creamed Chipped Beef on Toast,Chipped beef is a classic military dish made with dried beef in a thick and creamy white sauce seasoned with cayenne pepper that's served over toast.,https://www.allrecipes.com/thmb/vJcwE9QT9CRPGE_2NBoCUcciPQ4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/AR-20225-creamed-chipped-beef-toast-ddmfs-hero-4x3-586656205e8a40fcaa832780d56fe13a.jpg,10,10,4 servings,,"2 tablespoons butter; 2 tablespoons all-purpose flour; 1.5 cups warm milk; 1 (8 ounce) jar dried beef, chopped; 1 pinch cayenne pepper; bread, toasted","Gather all ingredients.
Melt butter in a medium saucepan over low heat. Add flour and whisk until smooth.
Add milk a little at a time, whisking well after each addition. Bring to a boil over medium-high heat and cook, stirring, until thickened.
Stir in beef and cayenne; cook until warmed through.
Serve over toast.",197 kcal,21 g,9 g,9 g,0 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Sirloin Steak with Garlic Butter1,024Ratings, Easy Keto Korean Beef with Cauli Rice43Ratings, Filet Mignons with Pepper Cream Sauce151Ratings, Spicy Serrano Burgers2Ratings, Beef Tagliata1Rating, Flat Iron Steak Grilled to a 'Tea'2Ratings, Feta-Stuffed Hamburgers85Ratings, Juicy Steak97Ratings, Flat Iron, Grilled16Ratings, Broccoli Beef I1,112Ratings, Lemon Pepper Cod174Ratings, Sautéed Scallops162Ratings, Pan-Seared Salmon260Ratings, Pan-Fried Salmon in Curry Cream Sauce20Ratings, Cardamom Maple Salmon66Ratings, Meyer Lemon Cream Sauce for Salmon10Ratings, Healthy, Easy Keto Korean Beef with Cauli Rice",4.5,900
https://www.allrecipes.com/recipe/244458/buttered-noodles/,Buttered Noodles,These saucy buttered noodles with Parmesan cheese are simple to make and perfect to serve as-is for a main dish or as a delicious side for meatballs.,https://www.allrecipes.com/thmb/IAP81Be7Nyly6t_Wkq1uYKzH-qo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/244458-buttered-noodles-DDMFS-4x3-b9931662efa64b37883c0f73b296b124.jpg,5,15,8 servings,,"1 (16 ounce) package fettuccine noodles; 6 tablespoons butter, cut into pieces; 0.33333334326744 cup grated Parmesan cheese; salt and ground black pepper to taste","Gather all ingredients.
Fill a large pot with lightly salted water and bring to a rolling boil.
Stir in fettuccine, bring back to a boil, and cook pasta over medium heat until tender yet firm to the bite, 8 to 10 minutes.
Drain and return pasta to pot. Mix butter, Parmesan cheese, salt, and pepper into pasta until evenly combined.
Serve hot and enjoy!",294 kcal,9 g,41 g,11 g,2 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Calcium, Iron, Potassium, Speedy Chili Mac and Cheese, Spaghetti Carbonara I49Ratings, Fettuccine Alfredo with Ham57Ratings, Kids Favorite Easy Cheesy 'Busketti'7Ratings, Bow Ties with Veggies34Ratings, Easy Creamy Mac 'N Cheese16Ratings, Tortellini Alfredo with Peas, Buffalo Chicken Pasta7Ratings, Pan-Fried Salmon6Ratings, Fettuccine Alfredo538Ratings, Spaghetti alla Carbonara108Ratings, Ready Pasta Rotini with Broccoli and Cheese, One-Pan White Cheddar Mac and Cheese30Ratings, Thai Stir-Fried Noodles (Pad See Ew)2Ratings, Chicken Milano2,813Ratings, Healthy",4.7,278
https://www.allrecipes.com/recipe/140930/southern-fried-catfish/,Southern Fried Catfish,"This fried catfish recipe is made with fish fillets marinated in buttermilk and coated with Old Bay cornmeal, deep-fried until crisp and golden brown.",https://www.allrecipes.com/thmb/4Zilyeyqtz4shmiKprMpRdnm_cM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/AR-140930-Southern-Fried-Catfish-Beauty-4x3-70c5e0d8071248afbe4184fb4f33f6dc.jpg,20,10,2 servings,,"0.5 cup buttermilk; 0.5 cup water; salt and pepper, to taste; 1 pound catfish fillets, cut in strips; 1.5 cups fine cornmeal; 0.5 cup all-purpose flour; 1 teaspoon seafood seasoning, such as Old Bay™; 1 quart vegetable oil for deep frying","Gather all ingredients.
Mix buttermilk, water, salt, and pepper in a small bowl. Pour mixture into a flat pan large enough to hold fillets.
Arrange fillets in a single layer in the pan, turning to coat each side. Set aside to marinate.
Combine cornmeal, flour, and seafood seasoning in a 2-gallon resealable plastic bag.
Add fillets to the bag, a few at a time, and tumble gently until evenly coated.
Heat oil in a deep fryer to 365 degrees F (185 degrees C). Fry fillets in hot oil until crisp and golden brown, about 3 minutes. Work in batches to avoid overcrowding, so fillets have room to brown properly.
Drain on paper towels.
Serve and enjoy!",1427 kcal,46 g,132 g,79 g,6 g,Southern,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Air Fryer Blackened Catfish Fillets2Ratings, Oven-Fried Catfish342Ratings, Blackened Catfish and Spicy Rice40Ratings, Quick Catfish Fillets16Ratings, Onion Dijon Crusted Catfish82Ratings, Cajun Blackened Catfish76Ratings, Seared Catfish Creole40Ratings, Dijon Mustard Baked Catfish10Ratings, Herb Baked Catfish50Ratings, Pan-Fried Blackened Red Snapper23Ratings, Shelli's Lemon Pepper Catfish18Ratings, Southern-Style Oven-Fried Catfish94Ratings, Accidental Fish177Ratings, Pan-Fried Tilapia Sandwich42Ratings, Lemon-Pepper Catfish78Ratings, Healthy",4.5,189
https://www.allrecipes.com/recipe/272858/air-fryer-chicken-thighs/,Air Fryer Chicken Thighs,"These air fryer chicken thighs are incredibly juicy with crispy skin. Ready in 30 minutes, these tasty paprika-rubbed chicken thighs are always a hit!",https://www.allrecipes.com/thmb/hmJM5rfj6jYz268a00xLv-sC0nw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/272858-air-fryer-chicken-thighs-4x3-671aea4bb6aa436bbd29d6e1fbd69f98.jpg,10,20,4 servings,,"4 skin-on, boneless chicken thighs; 2 teaspoons extra-virgin olive oil; 1 teaspoon smoked paprika; 0.75 teaspoon garlic powder; 0.5 teaspoon salt; 0.5 teaspoon ground black pepper","Gather all ingredients and preheat an air fryer to 400 degrees F (200 degrees C).
Pat chicken thighs dry with a paper towel and brush skins with olive oil. Place chicken thighs, skin-side down, in a single layer on a plate.
Combine smoked paprika, garlic powder, salt, and pepper in a bowl. Sprinkle 1/2 of the seasoning mixture evenly over thighs. Turn thighs over and evenly sprinkle with remaining seasoning. Arrange thighs, skin-side up, in a single layer in the air fryer basket.
Cook in the preheated air fryer until thighs are brown and the juices run clear, about 18 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).
Serve and enjoy!",213 kcal,19 g,1 g,14 g,0 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Air Fryer Keto Chicken Wings6Ratings, Air Fryer Chicken Thigh Schnitzel17Ratings, Lemon-Garlic Air Fryer Salmon23Ratings, Air Fryer Popcorn-Crusted Popcorn Chicken, Air Fryer Korean Fried Chicken3Ratings, Cajun Chicken Drumsticks9Ratings, Air Fryer Blackened Chicken Breasts96Ratings, Cajun Air Fryer Salmon55Ratings, Crumbed Chicken Tenderloins (Air Fried)203Ratings, Lucky's Quickie Chickie295Ratings, Easy Garlic and Rosemary Chicken241Ratings, Chicken Lazone4Ratings, Quick and Easy Chicken Lazone58Ratings, A Good and Easy Garlic Chicken1,694Ratings, Healthy, Air Fryer Keto Chicken Wings, Keto Pecan-Crusted Pork Chops in the Air Fryer",4.8,178
https://www.allrecipes.com/recipe/232906/simple-broiled-haddock/,Simple Broiled Haddock,"This haddock recipe uses a simple spice blend of paprika, cayenne pepper, and garlic powder for an easy and deliciously light, quick weeknight dinner.",https://www.allrecipes.com/thmb/qGl9AdZkpSdNZd3catCF4bw9mww=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/232906-Simple-Broiled-Haddock-DDMFS-4x3-1572-b4c3107f0c0544c2b8ca386aadabe42a.jpg,10,10,4 servings,,"2 pounds haddock fillets; 0.5 teaspoon onion powder; 0.5 teaspoon paprika; 0.5 teaspoon garlic powder; 0.5 teaspoon ground black pepper; 0.5 teaspoon salt; 0.25 teaspoon cayenne pepper; 1 tablespoon butter, cut in small pieces; 1 lemon, cut into wedges","Gather all ingredients.
Set an oven rack about 6 inches from the heat source and preheat the oven's broiler. Line a baking sheet with aluminum foil; spray with cooking spray.
Arrange haddock fillets on the prepared baking sheet.
Mix onion powder, paprika, garlic powder, black pepper, salt, and cayenne pepper in a small bowl; sprinkle seasoning over fish, then dot with butter.
Broil in the preheated oven until fish flakes easily with a fork, 6 to 8 minutes.
Serve with lemon wedges. Enjoy!",229 kcal,43 g,1 g,5 g,0 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Broiled Spanish Mackerel28Ratings, Easy Orange Roughy164Ratings, Catfish Tuscany114Ratings, Broiled Miso Salmon Fillets7Ratings, Broiled Sesame Cod37Ratings, Lemon-Pepper Salmon320Ratings, Soy Honey-Glazed Salmon and Asparagus29Ratings, Herb Baked Catfish50Ratings, Crispy Baked Walleye144Ratings, Pecan-Crusted Trout66Ratings, Parmesan Crusted Tilapia Fillets812Ratings, Baked Amberjack5Ratings, Honey Steelhead Trout50Ratings, Oven-Baked Cod with Bread Crumbs42Ratings, Potato-Crusted Tilapia2Ratings, Flavorful Flounder for the Oven291Ratings, Healthy",4.6,278
https://www.allrecipes.com/recipe/12011/easy-lasagna-ii/,Easy Lasagna,"This easy lasagna recipe is made with lean ground beef, three types of cheese, and a jar of spaghetti sauce for a hearty, family-pleasing meal.",https://www.allrecipes.com/thmb/d2zczTh4SmD8yuj4o8C8cKVL0Uk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/12011-Easy-Lasagna-DDMFS-4x3-1491-62dd050e31b849f1bb54e13becf5cb98.jpg,10,70,12 servings,,"1 pound lean ground beef; 1 (32 ounce) jar spaghetti sauce; 32 ounces cottage cheese; 3 cups shredded mozzarella cheese, divided; 2 eggs; 0.5 cup grated Parmesan cheese; 2 teaspoons dried parsley; salt to taste; ground black pepper to taste; 9 lasagna noodles; 0.5 cup water","Gather all ingredients and preheat the oven to 350 degrees F (175 degrees C).
Heat a large skillet over medium-high heat. Cook and stir ground beef in the hot skillet until browned and crumbly, 8 to 10 minutes. Drain and discard grease. Stir in spaghetti sauce and simmer for 5 minutes.
Combine cottage cheese, 2 cups of mozzarella cheese, eggs, 1/2 of the grated Parmesan cheese, dried parsley, salt, and pepper in a large bowl.
Spread 3/4 cup of sauce in a 9x13-inch baking dish. Cover with 3 uncooked lasagna noodles, 1 3/4 cups of cheese mixture, and 1/4 cup sauce; repeat layers once more. Top with remaining 3 noodles, sauce, mozzarella, and Parmesan cheese. Pour 1/2 cup water along the edges of the dish. Cover tightly with aluminum foil.
Bake in the preheated oven for 45 minutes. Uncover and bake for an additional 10 minutes. Let stand 10 minutes before serving.
Serve and enjoy!",377 kcal,29 g,26 g,17 g,3 g,"Italian Inspired,American",Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Classic and Simple Meat Lasagna236Ratings, Slow Cooker Lasagna1,083Ratings, World's Best Lasagna20,906Ratings, Easy Lasagna with Uncooked Noodles575Ratings, Homemade Lasagna399Ratings, Easy Spaghetti Pie475Ratings, Grammy's Overnight Lasagna83Ratings, Leftover Spaghetti Lasagna71Ratings, Simple Spinach Lasagna561Ratings, Cheesy Vegetable Lasagna217Ratings, Spaghetti Pie92Ratings, American Lasagna2,744Ratings, Skillet Lasagna11Ratings, Best Lasagna with Ricotta Bechamel53Ratings, Classic Lasagna275Ratings, Easy Lasagna Without Ricotta8Ratings, “Amazing recipe,” raves one Allrecipes community member. “Loved the simplicity. [I] was able to use gluten-free Barilla noodles and lactose-free cottage cheese to suit our dietary needs. Superb!”, Healthy",4.6,1204
https://www.allrecipes.com/recipe/21306/fish-in-foil/,Fish in Foil,"Baked fish in foil is foolproof for tender, tasty fish every time. Try it with trout and jalapenos: Flavor and juices stay in, no fishy odor leaks out!",https://www.allrecipes.com/thmb/Qx3fTgqy-nvUP8FHGOIEMe4qmj0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/AR-21306-fish-in-foil-ddmfs-4x3-3fea5bf84c9b404f9c64506f996d8ee8.jpg,10,15,2 servings,,"2 rainbow trout fillets; 1 tablespoon olive oil; 2 teaspoons garlic salt; 1 teaspoon ground black pepper; 2 sheets heavy-duty aluminum foil; 1 fresh jalapeno pepper, sliced; 1 lemon, sliced","Gather all ingredients. Preheat the oven to 400 degrees F (200 degrees C).
Rinse and pat fillets dry. Rub fillets with olive oil, and season with garlic salt and black pepper.
Place each fillet on a large sheet of aluminum foil. Top with jalapeno slices, and squeeze the juice from the ends of the lemon over fillets.
Arrange remaining lemon slices on top of fillets.
Carefully seal all edges of the foil to form enclosed packets. Place packets on a baking sheet.
Bake in the preheated oven until fish flakes easily with a fork, 15 to 20 minutes depending on size of fillets.",213 kcal,24 g,8 g,11 g,3 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Lemon-Orange Orange Roughy257Ratings, Lemon Pepper Cod174Ratings, Mediterranean-Twist Salmon21Ratings, Light and Spicy Fish95Ratings, Onion Salmon21Ratings, Simply Swordfish92Ratings, Baked Fresh Rainbow Trout127Ratings, Sea Bass Barbecue9Ratings, Lemon-Rosemary Salmon423Ratings, Cardamom Maple Salmon66Ratings, Tomato Basil Salmon316Ratings, Grilled Steelhead Trout28Ratings, Salmon with Dill799Ratings, Spicy Lime and Dill Grilled Fish15Ratings, Baked Orange Roughy, Italian-Style508Ratings, Healthy",4.4,436
https://www.allrecipes.com/recipe/269500/creamy-garlic-pasta/,Creamy Garlic Pasta,"Looking for creamy pasta recipes? Look no further. This is the best, with garlic, cream, and Parmesan cheese — a dish that is easy and delicious.",https://www.allrecipes.com/thmb/IrY572TXic4UXXVn8EetsarI3S0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/AR-269500-creamy-garlic-pasta-Beauties-4x3-f404628aad2a435a9985b2cf764209b5.jpg,10,20,4 servings,,"2 teaspoons olive oil; 4 garlic cloves, minced; 2 tablespoons butter; 3 cups chicken broth, or more as needed; 0.5 teaspoon ground black pepper; 0.25 teaspoon salt; 0.5 pound spaghetti; 1 cup grated Parmesan cheese; 0.75 cup heavy cream; 1.5 tablespoons dried parsley","Gather all ingredients.
Heat olive oil in a medium pan over medium heat. Add garlic and stir until fragrant, 1 to 2 minutes. Add butter and stir constantly until melted.
Pour in 3 cups chicken broth; add pepper and salt. Bring to a boil. Add spaghetti and cook, stirring occasionally, until tender yet firm to the bite, about 12 minutes. Add more chicken broth if pasta starts to stick to the pan.
Add Parmesan cheese, cream, and parsley and mix until thoroughly combined. Serve immediately.",543 kcal,17 g,47 g,32 g,2 g,American,Dinner,"Rate, Share, Keep Screen Awake, Show Full Nutrition Label, Hide Full Nutrition Label, Servings Per Recipe, Calories, Total Fat, Saturated Fat, Cholesterol, Sodium, Total Carbohydrate, Dietary Fiber, Total Sugars, Protein, Vitamin C, Calcium, Iron, Potassium, Garlic Mushroom Pasta26Ratings, Spaghetti Tacos80Ratings, Pasta with Swiss Chard50Ratings, Spaghetti Aglio, Olio, e Peperoncini4Ratings, Pasta with Arugula and Tomatoes10Ratings, Ricotta Spaghetti30Ratings, Traditional Spaghetti all'Amatriciana11Ratings, Shrimp Spaghetti1Rating, Spaghetti Olio44Ratings, Dad's Spaghetti44Ratings, Spaghetti with Garlic and Basil121Ratings, Spaghetti alla Gricia10Ratings, Six-Minute, Single-Serving ""Spaghetti""1Rating, Chicken Milano2,813Ratings, Healthy",4.8,383
